ageGroup,region,relation,gender,planClassKey,industryKey,operatorTypeKey,memberCount
46-55,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,106
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,435
46-55,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,383
61-65,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,37
61-65,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,260
66-70,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,391
46-55,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,115
66-70,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,171
36-45,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,432
46-55,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,47
46-55,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,39
19-25,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,177
71-75,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,36
26-35,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,373
19-25,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,128
26-35,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,100
61-65,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,256
0-18,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,380
26-35,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,47
76+,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,452
56-60,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,104
56-60,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,15
26-35,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,254
46-55,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,365
36-45,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,199
19-25,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,35
19-25,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,380
71-75,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,414
26-35,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,28
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,185
76+,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,216
56-60,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,181
56-60,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,286
19-25,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,181
56-60,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,246
66-70,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,381
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,79
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,155
46-55,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,389
26-35,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,9
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,364
46-55,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,125
36-45,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,361
61-65,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,151
19-25,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,34
36-45,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,260
36-45,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,154
76+,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,46
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,117
56-60,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,437
46-55,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,20
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,345
61-65,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,382
26-35,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,13
56-60,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,480
36-45,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,92
76+,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,499
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,203
36-45,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,324
66-70,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,255
36-45,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,7
76+,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,126
36-45,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,314
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,412
46-55,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,190
36-45,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,496
56-60,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,116
26-35,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,310
61-65,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,337
66-70,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,263
71-75,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,100
76+,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,12
36-45,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,401
56-60,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,448
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,69
36-45,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,306
36-45,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,10
56-60,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,284
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,421
71-75,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,104
71-75,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,275
61-65,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,314
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,134
19-25,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,353
19-25,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,153
61-65,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,326
19-25,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,388
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,127
56-60,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,308
26-35,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,497
26-35,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,255
66-70,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,248
26-35,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,268
66-70,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,302
36-45,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,206
76+,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,350
76+,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,107
26-35,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,302
36-45,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,142
66-70,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,276
46-55,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,403
61-65,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,156
36-45,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,234
46-55,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,372
36-45,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,329
0-18,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,72
46-55,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,37
0-18,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,149
46-55,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,249
46-55,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,126
19-25,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,406
71-75,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,225
36-45,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,355
46-55,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,374
19-25,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,253
71-75,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,406
26-35,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,448
36-45,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,429
66-70,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,335
71-75,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,467
19-25,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,363
76+,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,389
36-45,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,386
36-45,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,267
76+,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,55
61-65,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,58
36-45,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,102
26-35,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,152
66-70,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,92
46-55,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,437
26-35,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,323
19-25,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,115
46-55,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,17
56-60,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,435
76+,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,171
66-70,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,304
36-45,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,203
56-60,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,448
56-60,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,262
66-70,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,100
36-45,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,69
76+,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,351
36-45,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,233
26-35,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,169
36-45,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,210
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,205
46-55,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,481
71-75,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,448
66-70,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,313
76+,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,276
26-35,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,71
56-60,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,263
26-35,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,274
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,416
36-45,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,158
76+,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,282
71-75,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,395
61-65,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,267
36-45,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,470
66-70,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,410
76+,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,479
36-45,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,168
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,101
26-35,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,193
19-25,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,422
26-35,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,101
36-45,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,75
56-60,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,164
46-55,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,6
76+,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,448
36-45,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,35
66-70,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,16
61-65,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,244
61-65,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,111
36-45,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,49
61-65,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,324
46-55,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,200
46-55,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,305
61-65,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,232
26-35,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,305
56-60,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,311
36-45,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,228
46-55,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,384
76+,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,80
71-75,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,463
56-60,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,21
26-35,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,278
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,35
46-55,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,201
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,466
36-45,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,32
71-75,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,3
66-70,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,269
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,120
56-60,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,192
66-70,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,54
61-65,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,201
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,184
66-70,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,236
61-65,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,348
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,238
56-60,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,346
46-55,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,347
61-65,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,216
61-65,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,259
66-70,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,368
19-25,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,343
36-45,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,205
46-55,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,325
46-55,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,187
76+,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,499
36-45,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,353
46-55,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,7
56-60,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,170
36-45,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,125
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,74
61-65,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,480
36-45,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,187
61-65,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,94
76+,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,451
46-55,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,64
66-70,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,481
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,3
46-55,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,29
26-35,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,233
46-55,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,51
56-60,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,119
19-25,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,402
46-55,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,88
19-25,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,273
36-45,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,56
19-25,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,267
76+,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,123
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,48
26-35,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,107
19-25,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,200
71-75,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,27
36-45,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,494
19-25,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,107
26-35,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,400
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,270
71-75,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,275
19-25,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,372
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,356
26-35,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,497
36-45,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,324
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,167
56-60,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,46
36-45,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,379
36-45,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,95
26-35,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,301
46-55,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,259
61-65,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,298
56-60,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,412
36-45,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,420
76+,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,368
46-55,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,138
46-55,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,210
19-25,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,6
61-65,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,78
46-55,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,484
46-55,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,113
36-45,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,382
66-70,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,118
71-75,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,107
76+,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,405
26-35,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,215
46-55,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,313
19-25,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,391
56-60,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,36
56-60,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,302
71-75,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,358
76+,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,71
56-60,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,298
46-55,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,31
36-45,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,438
46-55,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,156
76+,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,132
56-60,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,202
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,217
66-70,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,490
36-45,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,368
19-25,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,136
36-45,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,386
36-45,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,192
56-60,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,107
26-35,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,75
26-35,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,121
61-65,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,196
19-25,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,389
19-25,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,161
76+,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,417
71-75,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,465
76+,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,324
19-25,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,449
36-45,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,497
36-45,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,303
76+,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,127
46-55,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,470
61-65,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,6
61-65,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,198
56-60,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,286
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,326
19-25,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,353
36-45,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,203
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,265
36-45,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,226
19-25,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,115
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,25
56-60,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,423
71-75,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,487
76+,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,489
56-60,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,241
19-25,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,204
26-35,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,40
46-55,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,82
0-18,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,321
19-25,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,268
26-35,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,92
0-18,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,221
36-45,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,114
76+,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,150
56-60,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,352
56-60,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,19
61-65,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,31
36-45,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,159
19-25,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,129
56-60,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,19
26-35,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,100
56-60,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,344
71-75,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,133
66-70,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,39
46-55,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,318
0-18,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,138
19-25,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,95
36-45,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,300
